,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
315,227.0,1.12059926346433,-0.313307918184643,0.395308800387746,0.596755719763881,-0.420411586607594,0.325861881881292,-0.40410482783445,0.283070665665358,0.630034936106037,-0.0663534826328992,0.581689121537876,0.291918125003159,-1.69604152770817,0.329314904827697,-0.639279548265913,-0.282943358568367,0.103545928219546,-0.236211822553521,0.278183755972165,-0.183093016811764,-0.0390159919414942,0.0057315065248909,-0.108843523598602,-0.283232641645545,0.44130632625609,0.579529088348878,-0.0264387808559302,-0.0070823267972076,29.95,0
150715,93965.0,-11.3977267217611,7.76395304621262,-18.572307456296,6.71185525207739,-10.1742155991554,-4.39591833120843,-15.8937882429266,2.08301258152135,-4.9888371802491,-15.3460988468775,7.09318207259894,-14.9797547574476,-0.148288045224015,-9.93567958156078,-1.16199939019334,-11.6468338293624,-18.3838524599849,-7.40273080415809,1.94169681013401,0.208879130047717,0.339007373241803,1.34292261443867,0.239217367154604,0.534644166424257,-0.174964905765612,-0.500240426616998,-1.72206026726614,-0.574339363297002,11.4,1
93788,64585.0,1.08043336974687,0.962830680816555,-0.27806547765439,2.74331806279958,0.412364075681078,-0.320778352962878,0.0412895489552235,0.176170299597767,-0.966951551053629,-0.194120466505581,2.14005681553663,-0.276308752749667,-1.19130573752489,-1.88027540328199,0.398271956336376,1.36743302249318,1.52266169956075,1.02631748255981,-1.57707047840184,-0.172658644566365,-0.008996174092574,-0.0570361435998535,-0.0536915092211487,-0.0263732767799466,0.40029973123052,0.0728277709127376,0.0270429343018625,0.0632375727147923,0.0,1
186,123.0,0.968783928886267,-0.501798126380266,-1.33355848618811,0.388804289603352,2.0360913833929,3.66171431909762,-0.236794990955591,0.809585634449595,0.154500520085322,-0.0892829546061972,-0.540149745265684,0.24240838382793,-0.195637008724638,0.225998642245616,-0.131979386568109,-0.0811903266986279,-0.506312223566715,-0.0450907029029333,0.314876311175563,0.271697267705073,-0.0910521015614768,-0.561280312108653,-0.260982812072067,1.01770013682126,0.837224846587433,-0.342889063146211,-0.0034674015668981,0.0390037798917582,160.86,0
143,89.0,-0.58985594431031,0.933069872085511,-0.268072620732792,0.125244627239472,2.39699176873031,3.87794520049758,0.189985382765024,0.960388587508909,-0.230000129467768,0.295110184147811,-0.596572414069867,-0.118180797970475,-0.211613863019969,0.0633812687719764,0.179691246589452,-0.608157331324541,-0.159369564369714,0.203083947961651,1.42450964479452,0.401336397946736,-0.154397329642493,-0.174834146347359,-0.201368584047207,1.01343875338307,0.194412480408354,-0.231764974031582,0.54114688698825,0.255373812796189,37.13,0
27,23.0,1.32270726911234,-0.17404083293642,0.434555031250987,0.576037652384661,-0.836758045983797,-0.831083411483829,-0.264904960791055,-0.220981942667704,-1.07142461772052,0.868558547570527,-0.641506289794406,-0.111315775017413,0.361485409760927,0.171945121866125,0.782166531823632,-1.35587072953395,-0.216935152965165,1.27176538520308,-1.24062193508556,-0.522950940722936,-0.284375572220815,-0.323357410638449,-0.0377099050596787,0.347150938808497,0.559639136527168,-0.280158165778367,0.042335257639718,0.0288223002307744,16.0,0
212516,138894.0,-1.29844323295373,1.94810044909488,-4.50994688793757,1.30580476704534,-0.0194859272181987,-0.509237783834405,-2.64339761889288,1.28354519416721,-2.51535570266591,-4.50131480977758,2.09307500991474,-5.41888894354848,-1.2470137120242,-3.82826817896473,0.399050336571034,-6.36649950945483,-7.5509680917538,-4.90276666632221,0.152892032043683,0.250415437314689,1.17803195025635,1.3609885807297,-0.272013060161758,-0.325947896160404,0.290702673395833,0.841294588482068,0.643094248950207,0.201155749649851,0.01,1
125342,77627.0,-7.13906006793885,2.77308160372497,-6.75784506920828,4.44645597412376,-5.46442818500108,-1.7134014508064,-6.48536540922127,3.40939479860676,-3.05349271362056,-6.26070551479114,2.39416766551329,-6.16353737959229,0.60285052085239,-5.60634642932959,0.206621733749977,-6.52508103976033,-11.4083675448063,-4.69397773642436,2.43127449162965,-0.616949301183343,1.30325030896469,-0.0161181523663711,-0.876669888453567,0.382229800649027,-1.05462388774771,-0.614606036944453,-0.766848111948171,0.409423944116944,106.9,1
434,312.0,-0.987858066699713,0.475771322881122,1.67262163250003,1.17804440736239,0.730281776125772,-0.403391397105905,0.30801382534069,0.254682318600929,-1.04560593089702,0.155400732524348,1.7937248129199,0.702015057159662,-0.319470482592301,0.685309695273096,0.877367282921209,-0.447055741639482,0.0964616475065766,-0.395179064808335,0.795531561476017,0.392655542397244,-0.319191924622139,-1.13212755434333,0.233566095438557,0.140308781628626,0.0728125015280583,-0.637664641313229,0.23187712863166,0.0627190541945503,33.26,0
154234,100924.0,-23.9847466495794,16.6978316913154,-22.209874815521,9.5849686202149,-16.2304387891461,2.59633265752887,-33.2393281671892,-21.5600394546929,-10.8425258685569,-19.836148851696,3.22323270290842,-10.8951335063028,-1.52345240330584,0.116303256118652,-3.09880532704263,-7.60642457511483,-18.1082610229766,-7.51186615794432,-1.24328515722898,5.80455066066397,-12.6150228644215,5.77408726884239,2.7502214496329,0.513411099654255,-1.60880380395117,-0.459624387540527,-4.62612660780224,-0.334560720645878,1.0,1
252774,155965.0,-1.20139778318497,4.86453518123444,-8.32882331553453,7.65239936205533,-0.167445105903909,-2.76769464972835,-3.17642095110716,1.62327867967437,-4.36722762476754,-5.5334430286147,4.1064045585523,-6.33182479621436,0.671784814909419,-12.1565865835299,1.02025178475153,-2.11086343309451,-1.55854452752772,0.195991826282669,0.502453451135321,0.597025549850308,0.532320016259289,-0.556913021850898,0.192444399731584,-0.698588444235578,0.0250027161193826,0.514967603188505,0.378105295962737,-0.0531327938498238,0.77,1
14338,25426.0,1.12533553530785,1.13014648418496,-0.962975334759173,2.67568785863118,0.990074518469203,-0.243317741184431,0.316192138064781,0.122960131988498,-1.1433427947576,-0.369908966047961,1.83449419801385,-0.491243315415958,-1.12990700459946,-2.23862224442526,0.27846874170613,1.47792560308038,1.77645429510255,1.14928218583042,-1.30699464468423,-0.138813697509247,-0.166736918429935,-0.52193383894905,-0.112376257435029,-0.592076750460089,0.520791314299405,0.0433535805717847,0.0151590212632604,0.0636117222853327,3.76,1
29,23.0,1.05938711501788,-0.175319186719244,1.26612964251002,1.18610995469348,-0.786001752758539,0.578435276462307,-0.767084276374229,0.401046149117525,0.699499675903727,-0.0647375556773487,1.04829248789913,1.00561836488785,-0.542001579163132,-0.0399145024672579,-0.218683247678604,0.0044756821990387,-0.193554038650394,0.0423879619548074,-0.277833720535009,-0.178023367448801,0.0136762939208399,0.213733610123234,0.0144618494665875,0.0029508599154224,0.294638014829328,-0.395069505138473,0.081461117248889,0.0242203485620962,12.99,0
95,64.0,-0.658304934095684,0.40679056737153,2.03746063876455,-0.291297974417195,0.147909808593845,-0.350857291958021,0.945373213135361,-0.172560016733978,0.0251333984849018,-0.778134723733662,-0.196289801937262,0.632955261826373,0.374025171567011,-0.531597207426503,-0.615062565100624,-0.518078459185166,0.0038808953194806,-1.2889540744158,-0.797804485217222,0.0641328738661188,-0.156095760618683,-0.238804964891445,0.0898771773985113,0.421195367129561,-0.352487134227907,0.0747827424634443,-0.0941921697507859,-0.0924931304008813,54.99,0
238,158.0,-0.159985036673326,-0.611632858229461,2.08141930157426,-1.0481284532518,-1.08345577175002,0.254356945302907,-0.782936554073426,0.264001941205066,0.404509215360876,-0.232303544717752,-2.09316827089706,0.465104232566179,0.650495508341059,-1.51449222349658,-2.53497822597074,-1.78680271755936,0.291461234226018,0.85193607648474,-0.564583751655944,-0.510184960072474,-0.365403740456431,-0.127932001202657,0.163175571365982,0.104227427084037,-1.28676528715754,0.74762533595901,0.241777014043167,0.237055507193741,10.0,0
360,265.0,-0.491003017302294,0.906952627077483,1.64542281975857,-0.0835311021938869,-0.195560099221421,-0.710165000567951,0.559118538140669,0.11634025149828,-0.538190203722305,-0.122023316581271,1.33297073086808,0.24154718539358,-0.960824737330713,0.526002678860792,0.22936824295849,0.377199880619456,-0.520008382536953,0.186335971636626,0.230867162187187,0.0627566740593696,-0.16806729699576,-0.517387140513931,0.0186502119982566,0.49165164795184,-0.277795388237676,0.0438408610056926,0.253371621535344,0.111749327120591,9.03,0
93,62.0,-1.03510581776689,0.996013127817514,2.19247013559677,-0.170445302779918,-0.302319738525738,-0.142255767700287,0.223431774448596,0.289043410118421,0.0941408906153459,-0.157858732844487,-0.386373549409945,-0.628633662180404,-1.02395821122071,0.0984338746976314,1.56228876196439,0.168577701728536,-0.148826411284152,-0.285927210472601,-0.483363894151224,0.180287626805096,-0.098000008392506,-0.17024584412346,-0.13722752704315,0.0552282789358353,0.0793475542063078,0.302032602113411,0.391377349974797,0.196599880665289,5.99,0
189878,128595.0,-5.31377384241729,2.66427399774238,-4.25070701802015,0.394707094952515,-0.391383377283543,0.683526139774215,-5.13367100176311,-7.90778989157428,0.215474664930064,-2.29773425918487,1.96148093151336,-1.94444112769897,-0.69255896504056,-4.3463476308633,-1.72692923293524,-1.82040477188062,-3.74648955100281,-0.880399311360603,0.267914551538718,-2.64290184721809,8.66466242953635,-2.71638258812677,0.483559093855452,0.0792347976258407,0.311065240462952,0.555544234123026,0.176740004036668,0.362906575787496,1.0,1
8,7.0,-0.89428608220282,0.286157196276544,-0.113192212729871,-0.271526130088604,2.6695986595986,3.72181806112751,0.370145127676916,0.851084443200905,-0.392047586798604,-0.410430432848439,-0.705116586646536,-0.110452261733098,-0.286253632470583,0.0743553603016731,-0.328783050303565,-0.210077268148783,-0.499767968800267,0.118764861004217,0.57032816746536,0.0527356691149697,-0.0734251001059225,-0.268091632235551,-0.204232669947878,1.0115918018785,0.373204680146282,-0.384157307702294,0.0117473564581996,0.14240432992147,93.2,0
149600,91554.0,-5.10025566317088,3.63344238024837,-3.84391862443125,0.183208447320966,-1.18399737637674,1.6021393332506,-3.00595315203476,-8.64503780175356,1.28545810732477,-3.71748137540216,3.71921153916465,-5.03402974701745,0.918999158233287,-4.22036591807154,-1.05049995739584,-1.69104526842648,-2.37242320724166,0.450098503348706,0.407805060819919,-2.80630192287329,8.28043932580154,-2.79714954096118,1.09070659271567,-0.159259597476933,0.532156369375709,-0.497125808167425,0.943621624807946,0.553580691756943,261.22,1
81609,59011.0,-2.3269223698887,-3.34843873033788,-3.51340796089061,3.17505971028128,-2.81513703435586,-0.203362788049123,-0.892144430418318,0.333225702638422,-0.8020052289805,-4.35068531246963,3.06424584128211,-2.71873063246571,0.0687877027069899,-5.58687312563725,-0.966076477695954,-2.50204941657576,-4.46049463214891,-0.870525745045081,0.595629103995644,3.20917094389277,1.22664839880046,-0.695902072928095,-1.47849021051453,-0.0615525997443275,0.236155012156618,0.531910616094765,0.302324354380578,0.536375347733134,1389.56,1
150669,93860.0,-10.6323749061596,7.25193622855414,-17.6810718207918,8.20414440620562,-10.1665907519072,-4.51034377036334,-12.9816061559658,6.78358879797499,-4.65932958355558,-14.9246547735487,8.38914233451929,-16.4655039422141,0.33851695978655,-14.224403603167,0.556584472572111,-11.683998043525,-15.8416159780561,-5.75319975278369,3.81304079276336,-0.810146481561289,2.71535704420309,0.695602689761576,-1.13812206664164,0.459442241911828,0.386337323495895,0.522438449202614,-1.41660373652915,-0.488307035713995,188.52,1
150677,93879.0,-13.0865194204794,7.35214833905529,-18.256576111808,10.6485054461688,-11.7314764509112,-3.65916740569145,-14.8736579646075,8.81047267511276,-5.4182040716445,-13.2025771482197,6.35722736343626,-15.5316111795156,0.659694875353275,-11.4123295951252,-2.44757607431839,-9.83374302098841,-18.1746174349071,-7.269904593126,0.623796611777714,-1.37629840858733,2.7611570593153,-0.266161809571132,-0.412860724865388,0.519952215674181,-0.743908960008006,-0.167808225140728,-2.498300252188,-0.711066151912636,30.31,1
42009,40919.0,-2.74048250153169,3.65809481979987,-4.11063552027473,5.34024166876747,-2.66677476000958,-0.0927818149405728,-4.38869880914515,-0.280132705503576,-2.82189458229917,-4.46628416302479,3.96979981229186,-7.34671678644283,-1.16331176961366,-8.22556891234807,0.82500183194645,-6.77286703365235,-8.81578542555918,-4.56885928410549,1.12659865645629,0.185325269832133,2.41749541196206,-0.0977119508973041,0.382154506973307,-0.154756519767143,-0.40395592644091,0.277894930235294,0.830061638644528,0.218690442242457,112.33,1
245556,152802.0,1.32272425078878,-0.843910597775511,-2.0968875375015,0.75975906867787,-0.196377115172222,-1.16635257897589,0.482534011071884,-0.349790812508124,1.04500741682416,-1.47497416110315,0.0110374511201705,0.483019027615191,0.665272820090391,-2.33279338224807,0.820578433757924,0.461206283587447,1.46805197816555,0.891705535237246,-0.45793403989618,0.585434736822602,0.133814675110081,-0.121562328444589,-0.208573690328062,-0.254751784229223,-0.0983244022531656,-0.613874016689451,0.0026541572433407,0.0723858076215552,357.95,1
254395,156710.0,0.202402312000145,1.1762702245705,0.346379123966988,2.88213779866317,1.40713333279049,-0.504354582435915,1.43853746015701,-0.395603478739171,-1.5551416238588,1.08151398923906,-1.51420473629918,-0.97376404264957,-0.709928478785898,0.141331683969234,-1.47031415230732,0.418268345647957,-0.828192503935611,-0.302239423372689,-1.76235002438458,-0.206238791066218,0.242560469143593,0.841230120611063,-0.370156596962237,-0.0260123796205956,0.49195423236033,0.234576263356619,-0.279788418223114,-0.331933388032899,7.59,1
151462,95559.0,-16.308650062507,11.6148005425867,-19.7393862972953,10.4638662754002,-12.599145656022,-1.2023933184963,-23.3805078207357,-5.78113300512982,-7.81102238181602,-16.3035376590131,5.57362527301538,-13.6352161247268,-0.483236243869236,-7.35279224297253,-2.39268418895092,-8.72814239367754,-17.5988535455879,-7.45595632935304,0.169740705598221,2.10603387120175,-4.88498262418118,1.14091043558273,1.39295263139548,0.348996604820014,-2.16750975079914,-0.798753537981903,-2.94277507305079,-0.462679619023024,1.63,1
172,110.0,-0.59193265098725,0.111272818723084,0.69912564705995,-1.53607403341752,1.19320773057234,0.648895578872548,0.79670565794726,0.0169037341647528,0.789663930247757,-1.24622769732289,0.55534993849558,1.08902380848548,0.361765706492041,-0.0215200834519412,1.4338612000903,-2.62709475151096,1.17681211290546,-2.15767158390958,-0.567089194618146,-0.176300299410601,0.205963552629143,1.21619482699188,0.0933956348806911,-0.900310153126571,-0.423966470230816,-0.607856582707545,0.0177045839360049,-0.0767455100067353,13.95,0
107067,70270.0,-1.51251575792702,1.13313858781029,-1.60105247993576,2.81340096831714,-2.66450340578315,-0.310371093924795,-1.52089516380539,0.852995775116439,-1.49649450564954,-4.05629261571005,1.55375586796783,-2.74355135914945,1.50454067059684,-5.42878849870488,-0.0160171233729703,-3.72718761269833,-3.94629958919926,-1.68028644319238,2.30361261010114,1.24958556268985,0.729827756052255,0.48528591471162,0.567005413227757,0.323585691602658,0.0408708540928058,0.825813553299941,0.41448227186994,0.267265082454707,318.11,1
322,236.0,-1.16908654272192,1.09629245760701,0.669688006530676,1.05253443536845,0.422465153100944,0.703450417709874,0.0392734555446386,0.672068339421238,-0.457398803622309,0.0955430497342348,0.157094699916425,0.565152076584103,-0.332747702320571,0.456905426252527,-0.392642540637252,-0.655307143336774,0.242118562263211,0.144194927581751,1.36063660155222,-0.115601333516296,-0.0106041654991422,0.22439457370083,0.0013452795375284,-0.807531717643779,0.0357810468654252,-0.198103779254299,0.0911067211841654,0.0758839591283387,0.99,0
316,228.0,1.10576757085675,0.333011980941444,0.184148098947141,1.27694823798754,-0.0781184349862276,-0.810948602619565,0.459329830018846,-0.17055249169601,-0.290556781754775,-0.0002054647730593,0.171826831759715,0.336856356769438,-0.353034589433051,0.648164147995976,0.957317219315889,-0.390555322852634,0.0637507129963216,-1.20157817642988,-0.641125570086998,-0.126872888472929,-0.282530887984799,-0.910369958828332,0.149046367262821,0.348783204041741,0.322329797456632,-0.671068883337205,0.0059126901555012,0.0282519259575611,45.3,0
221041,142409.0,-1.17218291948653,1.66171286952217,-3.04963701906308,2.55505843390024,3.66903461419474,-3.16299837227475,-5.98564011625334,-2.17993523861597,-1.12029227657092,-3.07555830950402,0.997448763245357,-3.19191476820242,-1.51485677577243,-4.2672960668817,-0.159553975172285,-2.91646262843242,-2.81990611139418,-1.41723080093652,0.32519494288717,0.548106363466502,-0.812097797287015,-0.295360725931063,-5.98880644277407,0.714380801225346,-1.60002359150788,-0.634782934267927,0.822713228036362,0.494375178430933,2.0,1
124,78.0,-1.76040248125239,0.221924152797281,0.57994989780958,-1.41319409165479,0.804876248697532,-0.353324324017208,0.869655640783752,-0.0314771123007841,0.317739046599955,-0.118295038003083,-1.05373046150703,-0.296843762372022,0.131364139882473,-0.170066568654683,0.748794674798081,0.410891393380287,-0.749974772242235,-0.745597186274414,-0.487556885058905,-0.105203803316252,-0.403692058766006,-0.478169343242452,0.261137611637607,-0.903294970597949,-0.130708919076979,0.713907127338597,-0.0281344792543295,-0.410876701219026,62.92,0
176049,122608.0,-2.00345953080582,-7.15904171709445,-4.05097631587393,1.30957974749918,-2.05810158798669,-0.0986209270722274,2.88008272715204,-0.727484046608914,1.4603805509699,-1.53160798206082,-1.39432826167269,-0.220718797789479,-1.53099043146804,1.0752476539262,0.388383209307268,-0.660655352312646,0.0933209955444861,0.335742221574637,0.0575510393537501,3.97321702726744,1.24428677489095,-1.01523228673153,-1.80098486605048,0.657585626965743,-0.435617246752788,-0.894508922176968,-0.39755738695085,0.314261714087509,2125.87,1
89190,62467.0,-5.34466537543542,-0.285760408166142,-3.83561578178611,5.33704802681048,-7.60990870021268,3.8746680317393,1.28962992438915,0.201741916806601,-3.00353243733788,-3.9905513318108,4.98601380361468,-6.11638322304304,0.0423244061770454,-6.04339314434942,1.82140103177852,-4.7454624675489,-10.0756455907271,-3.6045960155148,1.43529381015392,-1.56216235780532,0.276010822180054,1.34204455689584,-1.01657869464831,-0.0713612973880671,-0.335869334726878,0.441044176004645,1.52061262049821,-1.11593680318009,1402.16,1
44091,41791.0,-7.22273130585545,6.15577293013926,-10.8264598371575,4.1807791786876,-6.12355510135628,-3.11413648152623,-6.89511228298774,5.16151637665229,-2.51647653288733,-6.40337055173194,3.18605794805635,-6.85557098142662,-0.837722614772195,-8.03661487513855,0.956969643768367,-4.55719345408278,-7.65470424350142,-2.58841864362628,0.718555009324824,0.818859416826789,0.91270032192132,-0.630358133073199,0.190886662173033,-0.0612634320139128,0.379774656663009,-0.266845465234688,1.19369457713473,0.257468457389868,99.99,1
276071,166883.0,2.09190018751563,-0.757459362256544,-1.19225763407193,-0.755458092963448,-0.620323625943217,-0.322077026663935,-1.08251065680614,0.117199961876445,-0.140926651717943,0.24931080342673,1.33831754595819,-0.329759339656804,-0.363591188943619,-1.82483910494673,-0.229678513727838,1.84234692345975,1.19421171382239,0.0374666576390236,0.423099369076423,0.0374375437836754,0.288252720367131,0.831939310447442,0.142006990607899,0.592614974257539,-0.196143145198634,-0.136676262268618,0.0201823653167864,-0.0154697051692816,19.95,1
60,41.0,0.986063325558912,-0.202964586766765,-0.492768147356141,0.407691274714408,0.305660256237429,-0.230529178948424,0.585028086151903,-0.208224591017666,-0.247503447978774,-0.192253127963734,-0.628317496088626,0.430307932699876,0.811248019884464,0.371566359048745,1.02607884858679,-0.0285013452690086,-0.3075461030699,-1.09965491470003,0.0107385063797803,0.263505047503593,-0.305873932586351,-1.21655526869515,-0.0776015256345218,-0.741340787959936,0.286881124869204,0.200346695511119,-0.0752033513991597,0.0272712185948336,169.05,0
112,74.0,1.03837033396612,0.12748612730368,0.18445588803405,1.10994979091674,0.441698900420171,0.945282526730897,-0.0367146038304535,0.35099499958342,0.118949540390999,-0.243289240389986,0.578062601005963,0.674729819835531,-0.534230568478947,0.446601378464056,1.12288467188201,-1.76800051360173,1.24115696274187,-2.44949986305677,-1.7472551716154,-0.33551985084689,0.10251979713407,0.605088530228794,0.0230921559314068,-0.626462660813251,0.479120272113433,-0.166936835816701,0.0812467178593588,0.0011915756749328,1.18,0
334,246.0,-1.07704591768768,2.14091581317184,1.15288375613607,2.4588338997684,0.57657237259167,0.845960887439601,0.0159868949534725,-2.76426156922472,-1.11461823731951,1.43836982967065,-1.01537236509047,0.0747815472117216,1.62344664425995,-0.270680727203434,1.07491899880126,-0.0223269704995099,-0.333327227858039,0.269594459195088,0.997790756030299,-0.237666882396776,2.42937360470271,-0.244539304055224,0.0632459558606099,-0.448631098734837,-0.236189512000954,0.233936971945216,-0.295667682827483,-0.0549445163682934,1.5,0
57,39.0,-1.33088157532471,0.26754022707339,-0.168469573562158,-0.701232147988771,3.28197152637576,3.21638961502674,-0.0593943523071498,0.895430427879541,-0.0177788238187959,-0.165753217895266,-0.765047305633999,-0.0156362827296156,-0.356625989563243,-0.0412000005982097,-0.735103099898972,0.0305333144480771,-0.778067287751348,-0.0151596831713987,-0.152824068495873,-0.113875191254896,-0.151042302183246,-0.311726353053032,-0.374792812734778,1.01488604023913,0.353991877144656,-0.51032707197523,0.159032671096812,0.228707927508465,13.84,0
56,39.0,-0.554064564931988,0.215728297966379,0.84426462904462,-0.753067316254495,0.0348484695858477,-0.558597247605412,1.09040095790026,-0.203873231509391,0.262393622286028,-1.35471021992455,-0.0948798795631494,0.953745991690559,0.836964039089714,0.14475220028962,1.15660953164838,-1.933020942756,0.741348957532257,-0.513609928080678,1.5673453867025,0.383282932954218,0.212133973378933,0.702337604074802,-0.0057006020965723,0.147346442427205,0.245651952176691,-0.440456209881165,0.147130419245981,0.13946773165502,120.96,0
69980,53658.0,-1.73934096431325,1.34452078912347,-0.534379047474665,3.19529149873811,-0.416196142475576,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.41626499933122,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.92775970193864,-4.75707449850737,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.603726269220942,0.0027494784537285,0.38318010845642,-0.21395221812466,-0.336639824887574,0.23707630076775,0.246002931555889,-0.044227636498999,0.510729074882634,0.22095159365596,0.0,1
163586,116067.0,0.949240654782111,1.33351901279168,-4.85540201400676,1.83500588341825,-1.05324529225553,-2.56282606985029,-2.2869856262026,0.260906489976679,-0.895365545923127,-4.54261203828437,2.45371037821171,-4.92519869522976,-1.20041197086128,-6.42437211273331,1.01489749133407,-3.12942132163446,-5.14703878335167,-1.81543652928925,0.520496923051347,0.424608328846183,0.306598169644708,-0.854626651528392,0.101176995923819,-0.281497410249515,0.0244439388949186,-0.107944111820021,0.625288550407281,0.315677390712111,65.0,1
84,54.0,1.20239832807905,0.321711386607054,0.281210894488001,0.643688582463962,-0.148668596204498,-0.589738666993022,0.0484125495667614,-0.0933612495778056,-0.042934036363588,-0.343245662317894,0.235106050512859,0.569881915499773,0.676330388590739,-0.351249746003609,1.29513005856263,0.164859782332548,0.246413935319911,-0.804462522225513,-0.561740542791253,-0.0707505670634631,-0.251113124454264,-0.680155165043549,0.148162526526488,0.0470615008737034,0.157049745885238,0.121934641489905,-0.0046078983353112,0.0294181090910756,7.53,0
152,95.0,-0.343711497676269,1.1186146192938,1.29338582325726,0.0647623026512558,0.0234806934657139,-0.99274083495332,0.695814203702988,-0.064808618412452,-0.373640008273975,-0.506204372674066,-0.234254062001307,-0.150923955081569,-0.0188397987172051,-0.401925750231587,0.908911728338334,0.388386695573312,0.0166781114256324,-0.122330779875699,-0.0901059356072305,0.104410175771936,-0.265392000744147,-0.700550128568435,-0.0142797874431918,0.330615152994571,-0.165442460864583,0.0723415925705452,0.244881833769826,0.0980481585848094,2.28,0
153885,100501.0,-6.9852674861123,5.15109356872598,-4.59933777342036,4.53447860064768,0.849053978611719,-0.210701203278644,-4.42522968507474,-5.13452515572624,0.0693205728889109,-0.870997150804889,5.20081516878268,-7.80222778971281,0.0339124179895287,-7.56013197197136,-1.01465193469311,-1.50792960088674,-3.41027456780471,0.107544007359072,-1.37551765637273,-1.24699631854492,5.45367185347674,-2.05617714358307,-0.280333720590026,0.120771472511766,0.569357720918146,0.145971466001576,0.300193469284684,1.77936385243205,0.76,1
17407,28692.0,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,19.1683273897301,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,1.29295014454242,-5.07984568135779,-0.126522740416921,-5.24447151974264,-11.2749725851252,-4.67843652929376,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.209943999130567,1.27868097084218,0.372392714338541,99.99,1
8617,11635.0,0.919136507326981,4.19963266902077,-7.53560659365729,7.42694037455047,1.11821533001319,-2.88672235145027,-1.34103599607144,0.363933268353337,-2.20322443100109,-4.13784019622865,4.57011280759332,-7.62916958856017,1.73391746350254,-9.44037499459843,-0.0233533498971062,-1.23395828198259,1.63200885764087,1.3157345644727,-0.287188855297045,0.535434663150233,0.316093599204254,0.0551792270194195,0.21069215028398,-0.417917881438145,-0.91118827562932,0.466523924588163,0.627393270472548,0.157851282541588,1.0,1
141257,84204.0,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268,-2.23398306982245,-2.29156112129773,-5.69559392853253,1.33882463362261,-4.32237655329329,-8.0991193981365,7.18296700883659,-9.44594338249901,-0.314619967520224,-12.9914655817567,-0.136358931959623,-6.36752437517144,-12.7343938853776,-3.84512965889743,1.00766725992114,1.12953228130351,1.06655024941577,-0.521657289347299,-0.319917292909547,-0.405859088093617,0.906802159957716,1.16578389011737,1.37449533233535,0.729889341911333,0.0,1
131272,79540.0,-0.114360703589856,1.03612940153875,1.98440526119199,3.12824327369048,-0.740343559582751,1.54861869623,-1.70128395465886,-2.20384174839674,-1.24226477538834,0.269561809170344,1.29341829662131,0.933215784460268,-0.135325960632637,0.521483689902165,0.386884188055331,0.0598689535627266,0.306339379229928,0.265051988857439,0.223718288348024,0.732852498432027,-1.03293465200213,1.19642831010463,-0.112856718234204,0.254718993156121,0.69666788609654,0.482370416673402,0.129969314476127,0.223924333790406,0.2,1
244004,152165.0,-4.67323076642011,4.19597576169878,-8.39242279138696,7.74321514676806,-1.13880348895329,-2.09489915490422,-3.83948656727606,0.543053447590367,-1.52844823748652,-2.32511344137919,4.3557700196603,-8.66303057554101,-1.15399252804132,-13.4817046750119,1.20845385727171,-4.28795983864998,-5.65176527245489,-1.23588925526129,1.08013289303778,-0.180278730628939,0.55418499648198,0.656075670157296,0.482417262428348,-0.624399456794724,-0.296288558436571,0.374802036063765,-2.6785437691689,0.412367567109485,1.0,1
142,89.0,0.270724788018374,-1.61531675793543,1.05498208933769,1.66150992680822,-1.73768723327398,0.0658942564361547,-0.313976970660536,0.089081060484319,1.0698420716342,-0.348638228423022,-0.853895732309013,-0.0182432526363106,-0.478344394930087,-0.189957268178065,0.961578820181142,0.557157430706669,-0.459495877902386,0.644156866001741,-0.707148178847014,0.754994490076606,0.475338160340171,0.496083005507747,-0.48219447458882,0.418870918923689,0.235960794484276,-0.265185073469453,-0.0010625500801167,0.120126074722096,459.39,0
63634,50808.0,-9.16978982388629,7.09219680097303,-12.3540368689178,4.24306897383907,-7.1764377547738,-3.38661804868541,-8.05801194656602,6.44290866379074,-2.41298660229065,-6.13490688724113,2.82667122820047,-6.30984277729399,-0.623002385785158,-7.27986921938704,0.924233225976226,-4.21553713481175,-7.17167241498026,-2.55033668458713,0.596364320528384,0.816651661759946,0.926156961108813,-0.817706132334589,-0.150434415715838,-0.039383059739641,0.485639753958673,-0.264324608977439,1.1596904600617,0.232758088392131,99.99,1
