"~id","~from","~to","~label"
"","2750",GE-76,in_geo
"","2750",GE-77,in_geo
"","2750",GE-78,in_geo
"","2750",GE-79,in_geo
"","2750",GE-8,in_geo
"","2750",GE-80,in_geo
"","2750",GE-81,in_geo
"","2750",GE-82,in_geo
"","2750",GE-83,in_geo
"","2750",GE-84,in_geo
"","2750",GE-85,in_geo
"","2750",GE-87,in_geo
"","2750",GE-88,in_geo
"","2750",GE-89,in_geo
"","2750",GE-9,in_geo
"","2750",GE-90,in_geo
"","2750",GE-91,in_geo
"","2750",GE-92,in_geo
"","2750",GE-93,in_geo
"","2750",GE-95,in_geo
"","2750",GE-96,in_geo
"","2750",GE-97,in_geo
"","2750",GE-98,in_geo
"","2750",IT-1,has_integration
"","2750",LI-19,has_line_item_type
"","2750",Airbnb,from_site
"","2750",Google,from_site
"","2750",Snapchat,from_site
"","2750",Spotify,from_site
"","2750",Facebook,from_site
"","2751","01-06-2019 00:00",order_placed
"","2751","02-06-2019 00:00",order_placed
"","2751","03-06-2019 00:00",order_placed
"","2751","04-06-2019 00:00",order_placed
"","2751","05-06-2019 00:00",order_placed
"","2751","06-06-2019 00:00",order_placed
"","2751","07-06-2019 00:00",order_placed
"","2751","08-06-2019 00:00",order_placed
"","2751","09-06-2019 00:00",order_placed
"","2751","10-06-2019 00:00",order_placed
"","2751","11-06-2019 00:00",order_placed
"","2751","12-06-2019 00:00",order_placed
"","2751","13-06-2019 00:00",order_placed
"","2751","14-06-2019 00:00",order_placed
"","2751","15-06-2019 00:00",order_placed
"","2751","16-06-2019 00:00",order_placed
"","2751","17-06-2019 00:00",order_placed
"","2751","18-06-2019 00:00",order_placed
"","2751","19-06-2019 00:00",order_placed
"","2751","20-06-2019 00:00",order_placed
"","2751","21-06-2019 00:00",order_placed
"","2751","22-06-2019 00:00",order_placed
"","2751","23-06-2019 00:00",order_placed
"","2751","24-06-2019 00:00",order_placed
"","2751","25-06-2019 00:00",order_placed
"","2751","26-06-2019 00:00",order_placed
"","2751","27-06-2019 00:00",order_placed
"","2751","28-06-2019 00:00",order_placed
"","2751","29-06-2019 00:00",order_placed
"","2751","30-06-2019 00:00",order_placed
"","2751",AD-97,placed_by
"","2751",CH-4,channel_used
"","2751",Smart TV,from_device
"","2751",Desktop,from_device
"","2751",Tablet,from_device
"","2751",Smartphone,from_device
"","2751",GE-1,in_geo
"","2751",GE-107,in_geo
"","2751",GE-11,in_geo
"","2751",GE-122,in_geo
"","2751",GE-129,in_geo
"","2751",GE-13,in_geo
"","2751",GE-132,in_geo
"","2751",GE-143,in_geo
"","2751",GE-158,in_geo
"","2751",GE-163,in_geo
"","2751",GE-165,in_geo
"","2751",GE-168,in_geo
"","2751",GE-169,in_geo
"","2751",GE-173,in_geo
"","2751",GE-174,in_geo
"","2751",GE-18,in_geo
"","2751",GE-182,in_geo
"","2751",GE-183,in_geo
"","2751",GE-187,in_geo
"","2751",GE-2,in_geo
"","2751",GE-24,in_geo
"","2751",GE-33,in_geo
"","2751",GE-36,in_geo
"","2751",GE-39,in_geo
"","2751",GE-44,in_geo
"","2751",GE-48,in_geo
"","2751",GE-58,in_geo
"","2751",GE-59,in_geo
"","2751",GE-66,in_geo
"","2751",GE-78,in_geo
"","2751",GE-80,in_geo
"","2751",GE-84,in_geo
"","2751",GE-85,in_geo
"","2751",IT-1,has_integration
"","2751",LI-19,has_line_item_type
"","2751",Airbnb,from_site
"","2751",Google,from_site
"","2751",Snapchat,from_site
"","2751",Spotify,from_site
"","2751",Facebook,from_site
"","2752","01-06-2019 00:00",order_placed
"","2752","02-06-2019 00:00",order_placed
"","2752","03-06-2019 00:00",order_placed
"","2752","04-06-2019 00:00",order_placed
"","2752","05-06-2019 00:00",order_placed
"","2752","06-06-2019 00:00",order_placed
"","2752","07-06-2019 00:00",order_placed
"","2752","08-06-2019 00:00",order_placed
"","2752","09-06-2019 00:00",order_placed
"","2752","10-06-2019 00:00",order_placed
"","2752","11-06-2019 00:00",order_placed
"","2752","12-06-2019 00:00",order_placed
"","2752","13-06-2019 00:00",order_placed
"","2752","14-06-2019 00:00",order_placed
"","2752","15-06-2019 00:00",order_placed
"","2752","16-06-2019 00:00",order_placed
"","2752","17-06-2019 00:00",order_placed
"","2752","18-06-2019 00:00",order_placed
"","2752","19-06-2019 00:00",order_placed
"","2752","20-06-2019 00:00",order_placed
"","2752","21-06-2019 00:00",order_placed
"","2752","22-06-2019 00:00",order_placed
"","2752","23-06-2019 00:00",order_placed
"","2752","24-06-2019 00:00",order_placed
"","2752","25-06-2019 00:00",order_placed
"","2752","26-06-2019 00:00",order_placed
"","2752","27-06-2019 00:00",order_placed
"","2752","28-06-2019 00:00",order_placed
"","2752","29-06-2019 00:00",order_placed
"","2752","30-06-2019 00:00",order_placed
"","2752",AD-97,placed_by
"","2752",CH-4,channel_used
"","2752",Smart TV,from_device
"","2752",Desktop,from_device
"","2752",Tablet,from_device
"","2752",GE-1,in_geo
"","2752",GE-107,in_geo
"","2752",GE-11,in_geo
"","2752",GE-129,in_geo
"","2752",GE-136,in_geo
"","2752",GE-158,in_geo
"","2752",GE-163,in_geo
"","2752",GE-165,in_geo
"","2752",GE-169,in_geo
"","2752",GE-17,in_geo
"","2752",GE-183,in_geo
"","2752",GE-187,in_geo
"","2752",GE-33,in_geo
"","2752",GE-58,in_geo
"","2752",GE-59,in_geo
"","2752",GE-66,in_geo
"","2752",GE-85,in_geo
"","2752",IT-1,has_integration
"","2752",LI-19,has_line_item_type
"","2752",Airbnb,from_site
"","2752",Google,from_site
"","2752",Snapchat,from_site
"","2752",Spotify,from_site
"","2752",Facebook,from_site
"","2753","01-06-2019 00:00",order_placed
"","2753","02-06-2019 00:00",order_placed
"","2753","03-06-2019 00:00",order_placed
"","2753","04-06-2019 00:00",order_placed
"","2753","05-06-2019 00:00",order_placed
"","2753","06-06-2019 00:00",order_placed
"","2753","07-06-2019 00:00",order_placed
"","2753","08-06-2019 00:00",order_placed
"","2753","09-06-2019 00:00",order_placed
"","2753","10-06-2019 00:00",order_placed
"","2753","11-06-2019 00:00",order_placed
"","2753","12-06-2019 00:00",order_placed
"","2753","13-06-2019 00:00",order_placed
"","2753","14-06-2019 00:00",order_placed
"","2753","15-06-2019 00:00",order_placed
"","2753","16-06-2019 00:00",order_placed
"","2753","17-06-2019 00:00",order_placed
"","2753","18-06-2019 00:00",order_placed
"","2753","19-06-2019 00:00",order_placed
"","2753","20-06-2019 00:00",order_placed
"","2753","21-06-2019 00:00",order_placed
"","2753","22-06-2019 00:00",order_placed
"","2753","23-06-2019 00:00",order_placed
"","2753","24-06-2019 00:00",order_placed
"","2753","25-06-2019 00:00",order_placed
"","2753","26-06-2019 00:00",order_placed
"","2753","27-06-2019 00:00",order_placed
"","2753","28-06-2019 00:00",order_placed
"","2753","29-06-2019 00:00",order_placed
"","2753","30-06-2019 00:00",order_placed
"","2753",AD-97,placed_by
"","2753",CH-4,channel_used
"","2753",Smart TV,from_device
"","2753",Desktop,from_device
"","2753",Tablet,from_device
"","2753",GE-1,in_geo
"","2753",GE-11,in_geo
"","2753",GE-113,in_geo
"","2753",GE-143,in_geo
"","2753",GE-158,in_geo
"","2753",GE-169,in_geo
"","2753",GE-183,in_geo
"","2753",GE-187,in_geo
"","2753",GE-33,in_geo
"","2753",GE-48,in_geo
"","2753",IT-1,has_integration
"","2753",LI-19,has_line_item_type
"","2753",Airbnb,from_site
"","2753",Google,from_site
"","2753",Snapchat,from_site
"","2753",Spotify,from_site
"","2753",Facebook,from_site
"","2754","01-06-2019 00:00",order_placed
"","2754","02-06-2019 00:00",order_placed
"","2754","03-06-2019 00:00",order_placed
"","2754","04-06-2019 00:00",order_placed
"","2754","05-06-2019 00:00",order_placed
"","2754","06-06-2019 00:00",order_placed
"","2754","07-06-2019 00:00",order_placed
"","2754","08-06-2019 00:00",order_placed
"","2754","09-06-2019 00:00",order_placed
"","2754","10-06-2019 00:00",order_placed
"","2754","11-06-2019 00:00",order_placed
"","2754","12-06-2019 00:00",order_placed
"","2754","13-06-2019 00:00",order_placed
"","2754","14-06-2019 00:00",order_placed
"","2754","15-06-2019 00:00",order_placed
"","2754","16-06-2019 00:00",order_placed
"","2754","17-06-2019 00:00",order_placed
"","2754","18-06-2019 00:00",order_placed
"","2754","19-06-2019 00:00",order_placed
"","2754","20-06-2019 00:00",order_placed
"","2754","21-06-2019 00:00",order_placed
"","2754","22-06-2019 00:00",order_placed
"","2754","23-06-2019 00:00",order_placed
"","2754","24-06-2019 00:00",order_placed
"","2754","25-06-2019 00:00",order_placed
"","2754","26-06-2019 00:00",order_placed
"","2754","27-06-2019 00:00",order_placed
"","2754","28-06-2019 00:00",order_placed
"","2754","29-06-2019 00:00",order_placed
"","2754","30-06-2019 00:00",order_placed
"","2754",AD-97,placed_by
"","2754",CH-4,channel_used
"","2754",Smart TV,from_device
"","2754",Desktop,from_device
"","2754",Tablet,from_device
"","2754",GE-1,in_geo
"","2754",GE-11,in_geo
"","2754",GE-113,in_geo
"","2754",GE-132,in_geo
"","2754",GE-143,in_geo
"","2754",GE-163,in_geo
"","2754",GE-169,in_geo
"","2754",GE-183,in_geo
"","2754",GE-187,in_geo
"","2754",GE-33,in_geo
"","2754",GE-59,in_geo
"","2754",GE-80,in_geo
"","2754",GE-83,in_geo
"","2754",IT-1,has_integration
"","2754",LI-19,has_line_item_type
"","2754",Airbnb,from_site
"","2754",Google,from_site
"","2754",Snapchat,from_site
"","2754",Spotify,from_site
"","2754",Facebook,from_site
"","3437","01-06-2019 00:00",order_placed
"","3437","02-06-2019 00:00",order_placed
"","3437","03-06-2019 00:00",order_placed
"","3437","04-06-2019 00:00",order_placed
"","3437","05-06-2019 00:00",order_placed
"","3437","06-06-2019 00:00",order_placed
"","3437","07-06-2019 00:00",order_placed
"","3437","08-06-2019 00:00",order_placed
"","3437","09-06-2019 00:00",order_placed
"","3437","10-06-2019 00:00",order_placed
"","3437","11-06-2019 00:00",order_placed
"","3437","12-06-2019 00:00",order_placed
"","3437","13-06-2019 00:00",order_placed
"","3437","14-06-2019 00:00",order_placed
"","3437","15-06-2019 00:00",order_placed
"","3437","16-06-2019 00:00",order_placed
"","3437","17-06-2019 00:00",order_placed
"","3437","18-06-2019 00:00",order_placed
"","3437","19-06-2019 00:00",order_placed
"","3437","20-06-2019 00:00",order_placed
"","3437","21-06-2019 00:00",order_placed
"","3437","22-06-2019 00:00",order_placed
"","3437","23-06-2019 00:00",order_placed
"","3437","24-06-2019 00:00",order_placed
"","3437","25-06-2019 00:00",order_placed
"","3437","26-06-2019 00:00",order_placed
"","3437","27-06-2019 00:00",order_placed
"","3437","28-06-2019 00:00",order_placed
"","3437","29-06-2019 00:00",order_placed
"","3437","30-06-2019 00:00",order_placed
"","3437",AD-2645,placed_by
"","3437",CH-1,channel_used
"","3437",Smart TV,from_device
"","3437",Desktop,from_device
"","3437",Tablet,from_device
"","3437",Smartphone,from_device
"","3437",GE-1,in_geo
"","3437",GE-10,in_geo
"","3437",GE-102,in_geo
"","3437",GE-103,in_geo
"","3437",GE-105,in_geo
"","3437",GE-107,in_geo
"","3437",GE-108,in_geo
"","3437",GE-109,in_geo
"","3437",GE-11,in_geo
"","3437",GE-110,in_geo
"","3437",GE-112,in_geo
"","3437",GE-113,in_geo
"","3437",GE-114,in_geo
"","3437",GE-116,in_geo
"","3437",GE-117,in_geo
"","3437",GE-119,in_geo
"","3437",GE-12,in_geo
"","3437",GE-120,in_geo
"","3437",GE-121,in_geo
"","3437",GE-122,in_geo
"","3437",GE-123,in_geo
"","3437",GE-124,in_geo
"","3437",GE-126,in_geo
"","3437",GE-127,in_geo
"","3437",GE-128,in_geo
"","3437",GE-129,in_geo
"","3437",GE-13,in_geo
"","3437",GE-130,in_geo
"","3437",GE-131,in_geo
"","3437",GE-132,in_geo
"","3437",GE-135,in_geo
"","3437",GE-136,in_geo
"","3437",GE-137,in_geo
"","3437",GE-138,in_geo
"","3437",GE-139,in_geo
"","3437",GE-14,in_geo
"","3437",GE-140,in_geo
"","3437",GE-141,in_geo
"","3437",GE-142,in_geo
"","3437",GE-143,in_geo
"","3437",GE-144,in_geo
"","3437",GE-145,in_geo
"","3437",GE-146,in_geo
"","3437",GE-147,in_geo
"","3437",GE-148,in_geo
"","3437",GE-15,in_geo
"","3437",GE-151,in_geo
"","3437",GE-152,in_geo
"","3437",GE-154,in_geo
"","3437",GE-155,in_geo
"","3437",GE-156,in_geo
"","3437",GE-158,in_geo
"","3437",GE-159,in_geo
"","3437",GE-16,in_geo
"","3437",GE-160,in_geo
"","3437",GE-161,in_geo
"","3437",GE-163,in_geo
"","3437",GE-164,in_geo
"","3437",GE-165,in_geo
"","3437",GE-166,in_geo
"","3437",GE-167,in_geo
"","3437",GE-168,in_geo
"","3437",GE-169,in_geo
"","3437",GE-17,in_geo
"","3437",GE-171,in_geo
"","3437",GE-173,in_geo
"","3437",GE-174,in_geo
"","3437",GE-175,in_geo
"","3437",GE-176,in_geo
"","3437",GE-178,in_geo
"","3437",GE-179,in_geo
"","3437",GE-18,in_geo
"","3437",GE-180,in_geo
"","3437",GE-181,in_geo
"","3437",GE-182,in_geo
"","3437",GE-183,in_geo
"","3437",GE-184,in_geo
"","3437",GE-185,in_geo
"","3437",GE-186,in_geo
"","3437",GE-187,in_geo
"","3437",GE-188,in_geo
"","3437",GE-189,in_geo
"","3437",GE-19,in_geo
"","3437",GE-191,in_geo
"","3437",GE-192,in_geo
"","3437",GE-194,in_geo
"","3437",GE-197,in_geo
"","3437",GE-199,in_geo
"","3437",GE-2,in_geo
"","3437",GE-200,in_geo
"","3437",GE-21,in_geo
"","3437",GE-217,in_geo
"","3437",GE-22,in_geo
"","3437",GE-222,in_geo
"","3437",GE-23,in_geo
"","3437",GE-24,in_geo
"","3437",GE-25,in_geo
"","3437",GE-26,in_geo
"","3437",GE-27,in_geo
"","3437",GE-28,in_geo
"","3437",GE-3,in_geo
"","3437",GE-30,in_geo
"","3437",GE-306,in_geo
"","3437",GE-31,in_geo
"","3437",GE-32,in_geo
"","3437",GE-33,in_geo
"","3437",GE-34,in_geo
"","3437",GE-35,in_geo
"","3437",GE-36,in_geo
"","3437",GE-37,in_geo
"","3437",GE-38,in_geo
"","3437",GE-39,in_geo
"","3437",GE-4,in_geo
"","3437",GE-41,in_geo
"","3437",GE-43,in_geo
"","3437",GE-44,in_geo
"","3437",GE-45,in_geo
"","3437",GE-46,in_geo
"","3437",GE-48,in_geo
"","3437",GE-49,in_geo
"","3437",GE-5,in_geo
"","3437",GE-50,in_geo
"","3437",GE-51,in_geo
"","3437",GE-52,in_geo
"","3437",GE-53,in_geo
"","3437",GE-54,in_geo
"","3437",GE-55,in_geo
"","3437",GE-57,in_geo
"","3437",GE-58,in_geo
"","3437",GE-59,in_geo
"","3437",GE-62,in_geo
"","3437",GE-63,in_geo
"","3437",GE-65,in_geo
"","3437",GE-66,in_geo
"","3437",GE-67,in_geo
"","3437",GE-68,in_geo
"","3437",GE-70,in_geo
"","3437",GE-71,in_geo
"","3437",GE-72,in_geo
"","3437",GE-73,in_geo
"","3437",GE-74,in_geo
"","3437",GE-75,in_geo
"","3437",GE-76,in_geo
"","3437",GE-77,in_geo
"","3437",GE-78,in_geo
"","3437",GE-79,in_geo
"","3437",GE-80,in_geo
"","3437",GE-81,in_geo
"","3437",GE-82,in_geo
"","3437",GE-83,in_geo
"","3437",GE-84,in_geo
"","3437",GE-85,in_geo
"","3437",GE-87,in_geo
"","3437",GE-88,in_geo
"","3437",GE-89,in_geo
"","3437",GE-90,in_geo
"","3437",GE-91,in_geo
"","3437",GE-92,in_geo
"","3437",GE-93,in_geo
"","3437",GE-96,in_geo
"","3437",GE-97,in_geo
"","3437",GE-98,in_geo
"","3437",IT-1,has_integration
"","3437",LI-11,has_line_item_type
"","3437",Netflix,from_site
"","3438","01-06-2019 00:00",order_placed
"","3438","02-06-2019 00:00",order_placed
"","3438","03-06-2019 00:00",order_placed
"","3438","04-06-2019 00:00",order_placed
"","3438","05-06-2019 00:00",order_placed
"","3438","06-06-2019 00:00",order_placed
"","3438","07-06-2019 00:00",order_placed
"","3438","08-06-2019 00:00",order_placed
"","3438","09-06-2019 00:00",order_placed
"","3438","10-06-2019 00:00",order_placed
"","3438","11-06-2019 00:00",order_placed
"","3438","12-06-2019 00:00",order_placed
"","3438","13-06-2019 00:00",order_placed
"","3438","14-06-2019 00:00",order_placed
"","3438","15-06-2019 00:00",order_placed
"","3438","16-06-2019 00:00",order_placed
"","3438","17-06-2019 00:00",order_placed
"","3438","18-06-2019 00:00",order_placed
"","3438","19-06-2019 00:00",order_placed
"","3438","20-06-2019 00:00",order_placed
"","3438","21-06-2019 00:00",order_placed
"","3438","22-06-2019 00:00",order_placed
"","3438","23-06-2019 00:00",order_placed
"","3438","24-06-2019 00:00",order_placed
"","3438","25-06-2019 00:00",order_placed
"","3438","26-06-2019 00:00",order_placed
"","3438","27-06-2019 00:00",order_placed
"","3438","28-06-2019 00:00",order_placed
"","3438","29-06-2019 00:00",order_placed
"","3438","30-06-2019 00:00",order_placed
"","3438",AD-79,placed_by
"","3438",CH-19,channel_used
"","3438",Smart TV,from_device
"","3438",Desktop,from_device
"","3438",Tablet,from_device
"","3438",Smartphone,from_device
"","3438",GE-1,in_geo
"","3438",GE-10,in_geo
"","3438",GE-100,in_geo
"","3438",GE-102,in_geo
"","3438",GE-103,in_geo
"","3438",GE-104,in_geo
"","3438",GE-106,in_geo
"","3438",GE-107,in_geo
"","3438",GE-109,in_geo
"","3438",GE-11,in_geo
"","3438",GE-111,in_geo
"","3438",GE-112,in_geo
"","3438",GE-113,in_geo
"","3438",GE-114,in_geo
"","3438",GE-115,in_geo
"","3438",GE-117,in_geo
"","3438",GE-12,in_geo
"","3438",GE-120,in_geo
"","3438",GE-122,in_geo
"","3438",GE-123,in_geo
"","3438",GE-124,in_geo
"","3438",GE-125,in_geo
"","3438",GE-127,in_geo
"","3438",GE-129,in_geo
"","3438",GE-13,in_geo
"","3438",GE-130,in_geo
"","3438",GE-131,in_geo
"","3438",GE-132,in_geo
"","3438",GE-135,in_geo
"","3438",GE-136,in_geo
"","3438",GE-137,in_geo
"","3438",GE-138,in_geo
"","3438",GE-139,in_geo
"","3438",GE-14,in_geo
"","3438",GE-140,in_geo
"","3438",GE-141,in_geo
"","3438",GE-142,in_geo
"","3438",GE-143,in_geo
"","3438",GE-144,in_geo
"","3438",GE-145,in_geo
"","3438",GE-146,in_geo
"","3438",GE-147,in_geo
"","3438",GE-149,in_geo
"","3438",GE-15,in_geo
"","3438",GE-151,in_geo
"","3438",GE-154,in_geo
"","3438",GE-155,in_geo
"","3438",GE-156,in_geo
"","3438",GE-158,in_geo
"","3438",GE-159,in_geo
"","3438",GE-16,in_geo
"","3438",GE-160,in_geo
"","3438",GE-161,in_geo
"","3438",GE-163,in_geo
"","3438",GE-164,in_geo
"","3438",GE-165,in_geo
"","3438",GE-166,in_geo
"","3438",GE-168,in_geo
"","3438",GE-169,in_geo
"","3438",GE-17,in_geo
"","3438",GE-171,in_geo
"","3438",GE-173,in_geo
"","3438",GE-174,in_geo
"","3438",GE-175,in_geo
"","3438",GE-176,in_geo
"","3438",GE-178,in_geo
"","3438",GE-179,in_geo
"","3438",GE-18,in_geo
"","3438",GE-180,in_geo
"","3438",GE-181,in_geo
"","3438",GE-182,in_geo
"","3438",GE-183,in_geo
"","3438",GE-185,in_geo
"","3438",GE-186,in_geo
"","3438",GE-187,in_geo
"","3438",GE-188,in_geo
"","3438",GE-189,in_geo
"","3438",GE-19,in_geo
"","3438",GE-191,in_geo
"","3438",GE-194,in_geo
"","3438",GE-195,in_geo
"","3438",GE-197,in_geo
"","3438",GE-2,in_geo
"","3438",GE-21,in_geo
"","3438",GE-22,in_geo
"","3438",GE-24,in_geo
"","3438",GE-25,in_geo
"","3438",GE-258,in_geo
"","3438",GE-26,in_geo
"","3438",GE-27,in_geo
"","3438",GE-30,in_geo
"","3438",GE-305,in_geo
"","3438",GE-308,in_geo
"","3438",GE-31,in_geo
"","3438",GE-33,in_geo
"","3438",GE-34,in_geo
"","3438",GE-35,in_geo
"","3438",GE-36,in_geo
"","3438",GE-37,in_geo
"","3438",GE-38,in_geo
"","3438",GE-39,in_geo
"","3438",GE-4,in_geo
"","3438",GE-43,in_geo
"","3438",GE-44,in_geo
"","3438",GE-45,in_geo
"","3438",GE-46,in_geo
"","3438",GE-48,in_geo
"","3438",GE-50,in_geo
"","3438",GE-51,in_geo
"","3438",GE-52,in_geo
"","3438",GE-54,in_geo
"","3438",GE-55,in_geo
"","3438",GE-57,in_geo
"","3438",GE-58,in_geo
"","3438",GE-59,in_geo
"","3438",GE-6,in_geo
"","3438",GE-62,in_geo
"","3438",GE-63,in_geo
"","3438",GE-66,in_geo
"","3438",GE-67,in_geo
"","3438",GE-68,in_geo
"","3438",GE-7,in_geo
"","3438",GE-70,in_geo
"","3438",GE-72,in_geo
"","3438",GE-73,in_geo
"","3438",GE-74,in_geo
"","3438",GE-76,in_geo
"","3438",GE-77,in_geo
"","3438",GE-78,in_geo
"","3438",GE-79,in_geo
"","3438",GE-80,in_geo
"","3438",GE-81,in_geo
"","3438",GE-82,in_geo
"","3438",GE-83,in_geo
"","3438",GE-84,in_geo
"","3438",GE-85,in_geo
"","3438",GE-87,in_geo
"","3438",GE-88,in_geo
"","3438",GE-89,in_geo
"","3438",GE-9,in_geo
"","3438",GE-90,in_geo
"","3438",GE-91,in_geo
"","3438",GE-92,in_geo
"","3438",GE-93,in_geo
"","3438",GE-94,in_geo
"","3438",GE-96,in_geo
"","3438",GE-98,in_geo
"","3438",IT-1,has_integration
"","3438",LI-19,has_line_item_type
"","3438",LI-8,has_line_item_type
"","3438",Tumblr,from_site
"","3439","01-06-2019 00:00",order_placed
"","3439","02-06-2019 00:00",order_placed
"","3439","03-06-2019 00:00",order_placed
"","3439","04-06-2019 00:00",order_placed
"","3439","05-06-2019 00:00",order_placed
"","3439","06-06-2019 00:00",order_placed
"","3439","07-06-2019 00:00",order_placed
"","3439","08-06-2019 00:00",order_placed
"","3439","09-06-2019 00:00",order_placed
"","3439","10-06-2019 00:00",order_placed
"","3439","11-06-2019 00:00",order_placed
"","3439","12-06-2019 00:00",order_placed
"","3439","13-06-2019 00:00",order_placed
"","3439","14-06-2019 00:00",order_placed
"","3439","15-06-2019 00:00",order_placed
"","3439","16-06-2019 00:00",order_placed
"","3439","17-06-2019 00:00",order_placed
"","3439","18-06-2019 00:00",order_placed
"","3439","19-06-2019 00:00",order_placed
"","3439","20-06-2019 00:00",order_placed
"","3439","21-06-2019 00:00",order_placed
"","3439","22-06-2019 00:00",order_placed
"","3439","23-06-2019 00:00",order_placed
"","3439","24-06-2019 00:00",order_placed
"","3439","25-06-2019 00:00",order_placed
"","3439","26-06-2019 00:00",order_placed
"","3439","27-06-2019 00:00",order_placed
"","3439","28-06-2019 00:00",order_placed
"","3439","29-06-2019 00:00",order_placed
"","3439","30-06-2019 00:00",order_placed
"","3439",AD-79,placed_by
"","3439",CH-19,channel_used
"","3439",Smart TV,from_device
"","3439",Desktop,from_device
"","3439",Tablet,from_device
"","3439",Smartphone,from_device
"","3439",GE-1,in_geo
"","3439",GE-10,in_geo
"","3439",GE-102,in_geo
"","3439",GE-103,in_geo
"","3439",GE-106,in_geo
"","3439",GE-107,in_geo
"","3439",GE-109,in_geo
"","3439",GE-11,in_geo
"","3439",GE-111,in_geo
"","3439",GE-112,in_geo
"","3439",GE-113,in_geo
"","3439",GE-114,in_geo
"","3439",GE-115,in_geo
"","3439",GE-117,in_geo
"","3439",GE-12,in_geo
"","3439",GE-120,in_geo
"","3439",GE-122,in_geo
"","3439",GE-124,in_geo
"","3439",GE-125,in_geo
"","3439",GE-129,in_geo
"","3439",GE-13,in_geo
"","3439",GE-130,in_geo
"","3439",GE-131,in_geo
"","3439",GE-132,in_geo
"","3439",GE-135,in_geo
"","3439",GE-136,in_geo
"","3439",GE-137,in_geo
"","3439",GE-138,in_geo
"","3439",GE-139,in_geo
"","3439",GE-14,in_geo
"","3439",GE-140,in_geo
"","3439",GE-141,in_geo
"","3439",GE-142,in_geo
"","3439",GE-143,in_geo
"","3439",GE-144,in_geo
"","3439",GE-145,in_geo
"","3439",GE-146,in_geo
"","3439",GE-147,in_geo
"","3439",GE-149,in_geo
"","3439",GE-15,in_geo
"","3439",GE-151,in_geo
"","3439",GE-154,in_geo
"","3439",GE-156,in_geo
"","3439",GE-158,in_geo
"","3439",GE-159,in_geo
"","3439",GE-16,in_geo
"","3439",GE-160,in_geo
"","3439",GE-161,in_geo
"","3439",GE-163,in_geo
"","3439",GE-164,in_geo
"","3439",GE-165,in_geo
"","3439",GE-166,in_geo
"","3439",GE-168,in_geo
"","3439",GE-169,in_geo
"","3439",GE-17,in_geo
"","3439",GE-171,in_geo
"","3439",GE-173,in_geo
"","3439",GE-174,in_geo
"","3439",GE-175,in_geo
"","3439",GE-176,in_geo
"","3439",GE-179,in_geo
"","3439",GE-18,in_geo
"","3439",GE-180,in_geo
"","3439",GE-181,in_geo
"","3439",GE-182,in_geo
"","3439",GE-183,in_geo
"","3439",GE-186,in_geo
"","3439",GE-187,in_geo
"","3439",GE-188,in_geo
"","3439",GE-189,in_geo
"","3439",GE-19,in_geo
"","3439",GE-191,in_geo
"","3439",GE-194,in_geo
"","3439",GE-195,in_geo
"","3439",GE-2,in_geo
"","3439",GE-21,in_geo
"","3439",GE-22,in_geo
"","3439",GE-24,in_geo
"","3439",GE-25,in_geo
"","3439",GE-258,in_geo
"","3439",GE-26,in_geo
"","3439",GE-27,in_geo
"","3439",GE-30,in_geo
"","3439",GE-33,in_geo
"","3439",GE-34,in_geo
"","3439",GE-35,in_geo
"","3439",GE-36,in_geo
"","3439",GE-37,in_geo
"","3439",GE-38,in_geo
"","3439",GE-39,in_geo
"","3439",GE-4,in_geo
"","3439",GE-43,in_geo
"","3439",GE-45,in_geo
"","3439",GE-46,in_geo
"","3439",GE-48,in_geo
"","3439",GE-50,in_geo
"","3439",GE-51,in_geo
"","3439",GE-52,in_geo
"","3439",GE-55,in_geo
"","3439",GE-56,in_geo
"","3439",GE-58,in_geo
"","3439",GE-59,in_geo
"","3439",GE-6,in_geo
"","3439",GE-62,in_geo
"","3439",GE-63,in_geo
"","3439",GE-66,in_geo
"","3439",GE-67,in_geo
"","3439",GE-68,in_geo
"","3439",GE-7,in_geo
"","3439",GE-72,in_geo
"","3439",GE-73,in_geo
"","3439",GE-74,in_geo
"","3439",GE-77,in_geo
"","3439",GE-78,in_geo
"","3439",GE-79,in_geo
"","3439",GE-8,in_geo
"","3439",GE-80,in_geo
"","3439",GE-81,in_geo
"","3439",GE-82,in_geo
"","3439",GE-83,in_geo
"","3439",GE-84,in_geo
"","3439",GE-85,in_geo
"","3439",GE-87,in_geo
"","3439",GE-88,in_geo
"","3439",GE-89,in_geo
"","3439",GE-9,in_geo
"","3439",GE-90,in_geo
"","3439",GE-91,in_geo
"","3439",GE-92,in_geo
"","3439",GE-93,in_geo
"","3439",GE-96,in_geo
"","3439",GE-98,in_geo
"","3439",IT-1,has_integration
"","3439",LI-20,has_line_item_type
"","3439",Tumblr,from_site
"","3440","01-06-2019 00:00",order_placed
"","3440","02-06-2019 00:00",order_placed
"","3440","03-06-2019 00:00",order_placed
"","3440","04-06-2019 00:00",order_placed
"","3440","05-06-2019 00:00",order_placed
"","3440","06-06-2019 00:00",order_placed
"","3440","07-06-2019 00:00",order_placed
"","3440","08-06-2019 00:00",order_placed
"","3440","09-06-2019 00:00",order_placed
"","3440","10-06-2019 00:00",order_placed
"","3440","11-06-2019 00:00",order_placed
"","3440","12-06-2019 00:00",order_placed
"","3440",AD-2644,placed_by
